"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"30","31.848617634728","359.6637137172","302.10352932557","44086.713483393","1.3303139831822","46.030204646907","9.6002684215709","30.309981172116","515.36061251783","34.434615785562","19.651903312735","78.747498051608","77.848324659491","-0.90503088612405","99.188896636177","334.73209566493","blacksem"
"31","31.996156575831","362.56125604406","302.30631336759","43803.312341138","2.2530056586416","46.45608159634","10.053723664813","30.852422785606","514.66367153085","31.895040388532","19.564129645185","76.496028938088","76.289551064729","-0.53567389200474","100.53690375466","334.7495338906","blacksem"
"32","32.099463418221","363.97313283276","302.28144963034","43516.730303488","0.040682312478876","48.448257876019","10.327724189009","30.302284328449","-1.1709503126314","33.228046644755","17.555517990083","75.783874916761","75.337276286748","-0.47607035927948","100.7313754688","334.48258551724","blacksem"
"33","31.788224237106","363.03916933858","304.93246309881","43223.028956694","2.1747642903601","44.104067268173","8.050493925385","30.849785303834","514.97304970147","31.324725764099","21.06793167294","76.341729381739","76.097565726339","-1.33872057066","101.99567067156","334.30647515339","blacksem"
"34","31.8505628989","365.07358058686","300.88422660468","42938.380369465","1.294494350561","45.399949221792","9.1816898560415","31.719135872505","2.1881407615879","30.595680634851","20.09868730549","75.189243257786","74.503391445171","-0.60459599917448","100.91640377047","336.42927656163","blacksem"
"35","30.986359725437","363.26175818725","303.06604362054","42682.687672917","2.5650174132509","44.396416788418","10.794860794974","31.985120260077","0.61835097679443","30.884615992843","22.18296294753","74.605255826914","74.774351820788","-1.4450583675814","100.50072527014","334.34650384355","blacksem"
"36","28.015385244115","364.43351689765","300.85076056672","42436.774105319","0.32311925224082","39.554827634483","10.559457847314","30.319750458051","516.18841319746","29.490733075239","21.358900017","72.726879652651","74.955028672943","-1.3989781885822","101.15766479982","335.64016112084","blacksem"
"37","30.692081563256","364.87794878094","303.71055022059","42174.911743071","2.1281734646395","42.259288729533","9.8597808148943","31.433019190795","1.2528236134319","29.666339738807","20.699696224862","73.18138320199","74.731666863107","-1.4259562234907","99.996305380634","336.50919999786","blacksem"
"38","29.112414236801","365.6600861108","303.16807560223","41911.143465398","1.4636205628798","41.45791846487","7.8268511509137","29.334733686361","514.55600771841","28.185915470756","20.032026538525","71.88042112471","72.789880874693","-1.3254388626072","100.19247732221","333.09802835384","blacksem"
"39","28.49179755476","367.09340963376","302.19495768867","41641.757852775","2.1885380149084","41.424253071022","7.9441564476811","30.569981848563","-1.2844742503189","28.881193190289","20.449903282123","71.854347685566","71.100011920578","-1.3444065541229","97.963470612455","335.67582012763","blacksem"
