"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"0","106.57751585148","323.70873789481","290.92650131089","50418.629190147","50.063224321123","62.044171943068","5.6834229246165","527.05803808085","529.07072236089","105.34817595967","15.472648220884","99.871436244694","101.32663496729","22.770565037857","59.195371743797","307.44980446684","mfwiso"
"1","104.58500829199","325.12854726044","291.78512290984","50418.008891848","50.64908092286","63.039586945725","8.4290980985044","529.04427254358","527.8247211952","106.11824285588","16.761952807056","99.241582018358","101.01620725374","20.151263107499","58.62270688744","306.99023296893","mfwiso"
"2","105.15254961339","325.47423523692","291.77425215355","50046.736447897","49.672155552663","63.435075873482","7.546802449888","35.167855574989","539.5983825254","103.44573047303","15.534936037121","100.73862029009","101.17118062752","21.853541407097","58.653361161101","307.55686779571","mfwiso"
"3","104.31848936855","324.24614838452","291.4161716667","49530.736614047","46.77643302891","59.991161004493","7.3178868240827","34.206316328309","533.97542220059","106.06610168821","16.513668810984","99.516969653605","98.641324034606","21.622133917632","59.53813604703","309.83112510667","mfwiso"
"4","103.78706732274","324.20173356593","291.34014207891","48999.600563303","47.545126908072","62.516674942155","7.149140833401","35.063297436757","535.31644906246","104.11300265638","15.136720282053","99.750538669791","99.790333725586","22.191655370647","60.60714913246","306.74387313001","mfwiso"
"5","105.21219552529","324.13440980852","292.17342004637","48457.078382343","47.318568785315","62.147874899976","7.9519510074392","34.473101104013","532.37486538913","105.46227909367","16.205685781615","100.06085777376","100.38374798672","23.031978228653","60.082750335142","306.26292524038","mfwiso"
"6","105.43374418003","323.94457827073","291.36968922006","47905.341564799","43.749418618503","59.249952385672","6.4014357476531","33.401232147486","531.99696873834","107.10611324239","17.746480400432","100.5012973327","100.76295268337","21.708920366163","61.4413033768","308.6221022468","mfwiso"
"7","103.94924828032","324.52526666392","290.52299165603","47353.79403452","42.693110628268","59.992193547775","8.18345488503","35.145422417188","525.67586549427","104.70562157439","16.36405187826","98.637764520327","99.669758840391","22.909831670098","58.144837207921","307.92674381149","mfwiso"
"8","104.86298440567","323.74583899137","291.93827420209","46802.558865175","37.865973713968","58.373823401759","7.581464797659","33.732902933727","530.75536212638","106.41234346291","16.34213665793","100.57424747551","99.698487111948","24.130735035334","58.389007381979","308.77810397123","mfwiso"
"9","106.25072276282","323.61105487476","293.06943651921","46249.024689752","38.661167166229","59.12306952705","6.4070918585168","35.497083792383","528.45441669427","106.28599891199","17.97610761028","98.338518753044","102.11000599372","22.461968220415","58.951593380663","308.12448145575","mfwiso"
"10","105.41593529305","324.66637336633","293.89455053361","45703.085851743","36.145061002373","58.981253994816","7.5949861462437","34.028106543204","512.25641470254","105.8169277108","13.950403477516","100.27903374662","97.446285059567","24.626558857928","59.299092255491","307.1085368172","mfwiso"
"11","105.08714280235","326.75861610511","292.91320738933","45152.703190815","35.273076603584","59.465907061326","7.4349485728339","33.891170675086","520.56235881457","104.36524805188","15.185705111927","97.667163399014","99.904508616055","23.513596763654","59.263947040792","308.53409672601","mfwiso"
"12","104.66765914386","327.38083216538","292.7435361145","44606.266834583","30.764144517322","59.492926836404","6.1054700226312","35.434137980292","527.74092283549","105.10904870635","16.533664204344","99.45750122896","95.410675739717","25.925972546774","61.255611463042","309.61050156264","mfwiso"
"13","106.21913080618","322.85416557875","290.81972643969","44056.623588928","30.091511415907","59.510554741431","7.5494749581027","31.7715817113","522.97371108643","104.46550316072","17.735142956511","96.785726307908","98.291418431159","23.673372524757","61.768953187381","308.07818854069","mfwiso"
"14","106.96738209835","325.02645416209","295.00564302417","43510.466002862","27.924809121986","58.458535339677","6.9330310542348","34.295256844261","521.38517678369","104.17057265231","16.886718661281","97.224350906413","98.419162110069","24.259201877912","62.159951877598","310.19104120995","mfwiso"
"15","105.48402440921","325.91287754509","293.15388198651","42961.331279915","28.418778529722","57.348255850579","4.5371391056761","34.358239783151","532.32613747752","105.49707591018","17.176832103002","96.895377812176","95.891127619939","24.392373174312","61.101458598382","309.05710912158","mfwiso"
"16","105.02102661807","324.99917958347","295.12061029582","42416.969667049","26.206516394327","59.733958892819","7.426637823167","33.71143852415","527.45968433857","105.64523074485","15.982430313969","96.131832612049","96.754382644619","25.29934403696","61.16852597257","305.98991716466","mfwiso"
"17","104.05608371867","324.95075324443","294.52264349077","41870.751628117","24.812332546445","57.837968040096","6.4540459716372","32.441520227327","527.66742792441","104.91189682371","15.591003716807","95.847122580517","96.003437552474","23.614636046865","62.591764961239","311.49319049605","mfwiso"
"18","105.8972292856","326.0304735445","293.80818510122","41325.649812674","22.083829700099","58.247639263793","8.194046174546","34.873373630924","506.98435256319","104.67653860428","16.400452741131","96.495171426731","95.384395178952","25.016687330571","61.507766911544","308.01490768233","mfwiso"
"19","104.04510885945","324.77134753266","294.01114214085","40783.249477738","20.474323076126","57.746308120005","7.099911758301","33.308071143955","543.59058639789","103.55500378044","16.983402111971","94.871112688121","95.751896954859","24.275646034275","62.774492433084","310.1945634508","mfwiso"
"20","104.85145974159","325.09280106501","292.97823867148","40241.249084153","17.064491081118","55.757057746077","6.9922439111001","36.062100902459","524.1148202454","106.0436524612","16.35487492697","95.677760702453","94.784372395356","24.810521432214","63.171231346461","308.28384557283","mfwiso"
"21","105.0291086855","325.25854646674","294.7399196375","39702.750709784","16.543375443613","55.454454061067","8.3297516178246","34.327423710676","516.19613089302","104.23621229989","18.741508185288","95.80155206948","93.374150536964","24.966035262048","64.327973864207","309.74593262834","mfwiso"
"22","105.3494062426","326.12485162971","295.87733999176","39164.162115926","14.383749259138","55.777585494398","8.3823542087306","34.512785771243","519.89908228982","103.23056909854","16.748368988133","94.036305437272","95.685703933715","23.634702452647","63.203267763627","310.60903192899","mfwiso"
"23","104.45953759418","326.04389209596","294.52524496896","38626.405473879","11.373603757969","55.158066484863","6.3711855903877","36.272516468783","396.8363144687","105.83175255793","15.075226283612","11.022524605756","11.155583667989","30.879485325988","59.731057494505","302.53697940771","mfwiso"
"24","106.63366611027","323.64424988223","295.53736180282","38089.663468529","10.999431568122","55.731814568195","4.8841738676277","34.119191777683","242.64289022165","105.8447329562","15.74166722743","9.5601122888384","11.120852348473","40.657517274303","54.925496096235","302.37428741816","mfwiso"
"25","102.37461991859","320.70919950659","294.44381994471","37564.864299491","7.1850738828296","55.834936872997","7.5889196690614","33.490059269051","295.31355351583","105.36903748185","14.27654981229","8.1922245567101","8.4967807899169","42.666585276422","51.026717884419","297.55275936353","mfwiso"
"26","104.58470469325","316.34876687442","295.15977286366","37056.13274008","0.61101286299282","53.18603432262","8.0424280755004","34.770461352406","247.20577699943","104.43616768682","14.013473292158","9.1029718470556","6.8206870588711","40.741763218317","49.254927958457","297.3005826324","mfwiso"
"27","102.65614864942","312.97119007976","296.81805484075","36573.520094699","0.94633683582073","52.538866526044","7.625515732351","32.10944138686","327.82382964441","104.41758564076","14.967751545439","9.4749783381403","6.3815264938189","41.581545327751","46.23051348565","297.84570424201","mfwiso"
"28","106.63455984314","308.75693630781","295.1583840018","36122.487900301","-0.21164646422702","54.162778976976","8.254827095385","34.577966727923","266.58299603056","104.88219703706","14.957902680653","6.914595546514","6.1767263964725","41.766663563376","45.962558897358","296.2092030951","mfwiso"
"29","104.98911326986","305.84141641421","294.21552389725","35716.602088052","0.11420621786211","48.840269335629","8.1748001359044","32.383560034602","182.32457246095","105.69856047753","14.306767772681","6.4016042755316","5.9692837442412","41.810641552822","41.142370689623","296.09123811558","mfwiso"
"30","105.14378629936","304.47031247136","295.35015273703","35414.15045789","0.8953435550631","41.929872803085","6.8011454082283","35.444662155001","167.6308193125","104.64160563693","14.125680789794","5.3137763862127","6.8367754515216","41.782426593207","41.701223817585","294.87628403537","mfwiso"
"31","104.49625520496","301.75463892016","294.20393882114","35210.018445641","0.44209365752673","37.463349402055","7.0646135367182","34.636552499881","143.57642442922","105.10609393145","14.741662594103","5.3188082259364","7.7430664429315","41.488978337211","39.660582024405","295.18740576826","mfwiso"
"32","105.34374728772","299.72004953766","293.35674639574","35068.796042437","1.7417249948224","38.308805334","6.2285138401961","33.752362621382","119.65819618742","104.99185275968","15.391161494132","5.4780344021312","5.5454103583192","43.689210070141","41.187071409877","292.55620162466","mfwiso"
"33","104.62222133346","299.351633554","293.11173487821","34965.568630372","-1.6753276668351","36.679952048896","8.7158216488592","33.60586863912","91.310541411047","104.13684626519","15.618564660996","5.3144209384093","6.9708749796256","43.208017299234","39.755453272696","295.81987791399","mfwiso"
"34","105.3629844304","298.97525961135","292.61398714284","34901.704029441","-0.66852230411011","35.387284934514","4.3474377536817","33.106513472612","69.362626904874","103.86906025691","14.078127585815","6.3261032688808","6.3227678063471","42.186742428444","39.051888550352","294.26462075573","mfwiso"
"35","105.71919054532","297.27539911756","292.64907609153","34867.747404756","-0.018314784971449","34.855829111206","7.7863601457657","32.088156869357","51.187051482986","105.38445105165","13.056732070027","3.9836699966279","5.9034048252713","44.018191148437","38.808031503909","293.45820802827","mfwiso"
"36","105.64628383032","297.36735858304","291.42420820121","34833.682949285","0.96020153276617","33.89814279003","7.2743347827816","33.430735185066","28.554707631883","105.79613462585","14.155383059727","4.624394616111","2.811358910783","42.688882514499","38.174512255362","293.60126231634","mfwiso"
"37","105.33603580796","296.30651133081","294.07322167548","34794.404100219","-0.41000159024054","34.398497750479","9.2055111794338","33.087266965439","14.445779408888","106.06434847132","13.240993283315","3.9866708657645","3.357624982769","42.644680532088","37.285653291633","291.82016868114","mfwiso"
"38","106.35246166898","296.14691412283","291.82504684734","34760.467056832","0.27234139206572","34.614248286996","6.2276779846383","33.799723387917","15.113303679242","105.5890249184","15.49528752793","4.8268577969573","4.1669675992794","42.186531879479","37.781555119913","295.64070250954","mfwiso"
"39","106.00934473817","294.82723357555","291.50843282677","34725.60877715","-0.057866459922978","35.556913499368","6.1967966694401","33.081973658378","11.030915761983","106.6708679144","12.461770796137","5.300587611013","4.6722264009007","43.572918300299","38.422531944901","292.53151007532","mfwiso"
"40","104.82692537324","296.0445842219","291.10712516842","34690.558493708","-1.0034021311571","37.889709269164","7.5345305826298","33.169227732199","4.6733186556776","104.13092274827","13.18860882085","5.6248110968479","4.3562854907864","43.598669234413","41.070067424349","292.00824500746","mfwiso"
"41","104.89931819965","295.43403536921","291.26395789151","34655.256414604","0.15897475798218","37.128278467603","7.375613194704","31.884805703864","19.043177133887","103.20112408057","11.631062799413","3.819320253173","3.4968719654641","43.722679731994","36.573926978553","293.77443491799","mfwiso"
"42","102.88291898472","294.89430988911","291.49562640289","34620.785274808","2.2887034961983","39.190292796924","7.7438963303202","32.980705997788","7.9429235103454","104.7266560215","14.881904971776","6.0073392122076","5.3464722744371","43.181309274609","38.039019831465","294.1515592034","mfwiso"
"43","104.52989572378","293.72373732705","294.07090544495","34587.103824072","-0.19250393219092","38.837949961258","7.6583350184717","31.306995294665","-0.8210483207688","104.26851707917","14.606649398531","3.9029401164088","3.535753921026","41.838451206204","38.106739228018","291.03795987389","mfwiso"
"44","107.19828834487","293.7318287597","291.81682163696","34554.235659539","-1.1252996632207","37.72419108219","8.21573980041","32.627113443707","16.585265307808","104.94463296006","13.060526092764","4.5852821593626","4.7101674250116","42.672756143217","37.314579940869","294.74870878251","mfwiso"
"45","107.09101135112","293.3475910016","291.41613344525","34522.33361446","-0.31705946683272","39.312439650517","6.87433161044","32.775707994362","11.931100794624","104.76550519311","13.568639786366","4.687169320053","4.9355035034354","40.655008834928","38.813923206687","292.56834958963","mfwiso"
"46","105.75416485612","291.62161864545","292.28155911832","34490.638406841","0.59724985516616","38.187604997383","7.2973440380576","33.078841233943","9.4400005735338","104.72239064647","14.80567577525","4.5033065663907","2.6038877191034","43.046391254799","38.884608645187","293.0529999025","mfwiso"
"47","105.09507141692","294.29803773815","291.74578797715","34459.025589208","1.2299400434914","39.628435641116","7.1141723979625","31.833100883724","17.049499043673","105.25040125883","16.021978063162","3.675589869648","5.0376420653453","42.495921141966","37.239130558772","292.88810690025","mfwiso"
"48","106.70649976964","293.60197646357","292.18069029745","34430.596098819","1.0314499309674","41.026132629525","6.4087477758703","32.602149247891","19.079215463029","106.81990421267","14.069768283737","3.2929704452099","2.1048341912671","42.531272810143","37.756923486923","293.11721966886","mfwiso"
"49","106.97776746752","293.51693181886","292.2309399","34403.215683294","0.70434551181981","39.649511609386","7.5860196448556","32.230910458724","18.976155656685","105.23696467798","13.556481134367","1.9712547762978","3.1815113833025","43.683535192404","37.484526878525","292.77497860536","mfwiso"
"50","105.53938662102","294.29934337109","293.15191171535","34372.747223572","0.3515571659438","41.455549746303","8.2735593631522","31.913864550566","22.013432986188","105.6720463333","12.945184196213","3.6475502950067","4.2433381217577","42.607110084158","36.798628475948","292.81455971549","mfwiso"
"51","105.10464591155","293.22488335977","291.95754032168","34347.758868206","-0.046376333799762","40.545366635124","6.5144354061238","34.769990172619","21.925324573451","104.81924352369","12.505020085231","3.8847078968309","3.9833589909785","41.863625179924","35.978348140961","293.18518219783","mfwiso"
"52","105.84358697288","294.3960364982","292.16092724312","34319.36300648","1.59144935973","42.213516899226","7.6850407377035","32.896485027642","24.512333095173","106.58653236514","16.16896066255","5.2369581030724","4.9773308008672","42.696624600906","37.090122476635","293.83143993349","mfwiso"
"53","103.40526964593","294.03775097118","292.59833606648","34296.813401194","-0.41764263776322","41.965150513474","7.9592689737248","34.833702502345","25.599047777235","104.68008455758","13.200761336024","2.9473065850078","4.0430924196084","43.159143032877","39.424439154879","292.17201620586","mfwiso"
"54","104.24456027524","292.03356154705","289.86778344166","34271.604458186","-0.20723187277239","42.4766588588","8.8541771162283","32.409924212682","26.571242378025","104.98306619771","14.276179302274","2.9475765155259","4.1555207330772","42.768267659078","36.852802661187","293.56236237913","mfwiso"
"55","105.19244118792","293.82896428726","292.95872243194","34249.737833782","1.9110760330488","42.632578720356","8.615952668037","31.861338737275","26.875764417807","104.52476187263","14.572048470722","5.0618274098258","3.685538259112","44.807737008463","36.670134954698","290.35120783969","mfwiso"
"56","105.74725415796","296.95853132404","290.84548026423","34227.898073138","-0.4834249562806","41.248545889526","7.2945356995816","31.785425288307","25.820467750924","105.35566886168","13.610351034107","4.8083358504039","3.1510526244436","42.635220933463","36.222566065569","294.33221906787","mfwiso"
"57","104.2284988812","294.65842674343","292.58687959271","34209.36410268","0.99521422882137","41.301044557122","6.1874677466715","32.709414353646","26.755719224309","107.02894436645","11.805009479042","3.4587924593682","3.7798735349211","43.739033055223","38.329770395124","293.1043505857","mfwiso"
"58","105.52481650987","293.24146110093","292.41689141123","34191.490648759","1.9262411087886","42.115331970026","8.0019661847456","29.935612229313","28.410266164827","106.35726101154","12.82882763413","1.9086585811919","2.6020805732222","41.509920574694","38.64054310851","292.06829853163","mfwiso"
"59","106.03045557939","293.92205434229","293.81561880472","34171.12370733","0.53926881649005","42.176903415338","7.5009555754834","31.755950236813","25.530344539122","103.57447935574","16.463243402841","4.1166561924665","5.2757773948196","43.287158606595","38.804045567517","292.54931281606","mfwiso"
"60","104.51229570793","293.99275708702","290.47517973002","34155.818831114","1.1354408319789","40.480382146099","7.2579341766178","32.645262096584","27.338048559214","105.2237835086","12.641208631211","4.4834495780733","3.4885808184432","43.939973561015","38.23425514382","294.20670732481","mfwiso"
"0","105.22940523905","325.03660361987","290.66298103691","50418.285778543","49.53217356726","62.700439140337","6.359709278455","526.4822124216","528.0435477473","105.44623235785","18.072423851184","99.507866477129","98.816003210291","21.795446105822","57.793065596486","308.66146075416","mstmisem"
"1","105.59431320421","325.75592394837","290.68644873907","50418.688787889","48.192311146664","62.965936074607","7.2230383081803","526.38123121591","528.7421563206","104.89896757557","14.840846968591","97.999829263417","99.997685741056","21.878734995335","58.420785978261","306.79043405262","mstmisem"
"2","106.79354223562","325.42241332037","291.07593391231","50418.727064865","52.272422268597","62.581481531551","5.1273254799658","527.28033472343","643.56294062707","104.79352671697","14.892510557292","100.07115626506","100.02684571497","21.65838530942","59.257952458105","307.92187528735","mstmisem"
"3","104.0192222233","322.52602058848","292.36044662252","50425.91131355","53.273928053086","62.346095275157","6.4456903349034","555.31464107092","0.79366829286082","104.7404513901","16.904010905858","97.897853661341","100.33629834145","23.148800001151","60.440287849863","307.96111277413","mstmisem"
"4","105.60002418045","323.83092756622","292.35595333717","50415.013720278","48.790191145885","62.141007816397","5.9607530149159","489.71868520521","-0.2396904335284","106.16310509799","15.309282527793","101.23051676101","100.29430120654","22.650534750808","58.593181609039","307.66250319452","mstmisem"
"5","104.81408687463","325.37327748352","291.51520272676","50373.976017351","42.054973783966","62.609983860544","6.9338139457068","412.02014239753","0.57903103107849","105.51273629438","15.378738108901","100.66077587559","100.57254484774","19.828566173521","58.116211358739","307.45466539129","mstmisem"
"6","105.81353336302","323.77083855005","291.5367111419","50342.477563056","39.951553339535","62.647572733919","7.8430107281984","349.08988481874","0.79925687426925","107.07572099279","15.278983023006","97.750108369139","99.349242377961","23.147247680218","59.144402958949","306.81492372915","mstmisem"
"7","105.65615841295","323.7742359484","292.53989143923","50307.722956387","35.326556017301","62.251276556385","7.7818565835043","285.95006206801","1.1287147873872","105.31403909391","16.480851823187","98.82042271507","98.776586822333","23.207551160372","60.031005980183","307.77509049932","mstmisem"
"8","105.42536154265","323.87670599925","294.4415499245","50306.658049338","29.835539114043","63.290151231602","8.9369394030035","211.02810741588","0.86717654641004","104.75125996512","16.311842486805","95.865039819605","97.551991126044","23.985402249066","58.510822920206","306.14248918517","mstmisem"
"9","103.88531122708","322.90033708114","295.86943468709","50388.614123146","24.436649371713","60.275949447202","7.5387480255684","103.21923205257","-0.70005272774384","106.71914557882","16.277776939158","96.691898632624","97.537020368633","24.535985050625","61.529267504646","308.03362304997","mstmisem"
"10","104.70064569214","326.42745482793","297.96416232513","50218.401617257","20.736403269776","61.971547433465","10.397680829885","-0.55474582143463","0.27749850229282","105.36088108738","17.827397284807","96.723163244596","95.622669015987","25.654762039743","60.21954177465","310.18128907122","mstmisem"
"11","104.90246928218","325.13756225269","300.0437864094","50098.675216277","17.749836018266","61.107962557263","7.9024593804508","1.2543696438617","0.49541584453918","104.59711822264","16.213636666634","95.664736740706","95.626986699744","23.617429131994","63.289690764478","308.06379594852","mstmisem"
"12","103.67140919759","325.38010469779","300.93328198193","49976.106926409","10.205000867525","61.566369277517","6.7158368724366","1.3876363802829","515.81081544943","105.15381175243","13.322255814258","94.823864348194","94.91200848982","27.890824365932","63.427479361561","308.970009813","mstmisem"
"13","103.07239805714","325.21334492373","300.0459435602","49751.08907778","10.042056274336","58.563939928105","7.9932417050623","0.40077420273079","-0.39317780735514","104.47975134736","16.463055172463","94.683184467787","93.727463727281","25.239508625743","66.793912883293","311.61690166947","mstmisem"
"14","102.97347228687","324.57924040269","301.93752826458","49470.191674375","11.560225240725","59.293940107959","8.4984466341906","0.17452471205697","513.69607069203","103.68966413331","15.741091204083","92.46247133906","93.791193347786","24.401945675186","68.066280132834","311.64009702296","mstmisem"
"15","104.48687157158","325.34306777122","302.37413509298","49179.894454278","10.47470176824","58.309833140054","8.9175342282619","0.051046417506936","0.085922487016716","102.53107149586","16.236182150952","92.751623899242","92.909135197215","23.856837925417","72.547735613077","313.04152023044","mstmisem"
"16","102.79364607787","326.49393244341","303.42934047473","48876.983076571","10.365942685644","57.134987535341","8.5980904731514","0.17812081397572","514.45594710252","102.99332775283","15.382842963467","92.556590910265","91.592082038641","24.706609427275","72.694658362495","313.75610877644","mstmisem"
"17","102.73546492857","329.0721128768","304.41637644499","48560.595983592","10.070319520429","58.197404678736","8.9402459164118","-0.90350217829208","0.38012343121702","102.20106716802","16.635797904648","92.280634252384","92.536172279857","24.057943157069","75.435563518892","315.44561743397","mstmisem"
"18","103.97023639237","327.82235142514","304.07300405794","48231.248884426","11.028772111491","56.03350804856","7.4692537534445","-2.1234812526366","514.95178609155","103.40786554191","16.693460856675","90.900325122466","90.892772167323","19.357018672691","76.02786662121","317.15644736906","mstmisem"
"19","101.99622526254","328.36633032171","304.87630185561","47887.495542272","10.332115247027","57.618199100485","9.596312759511","0.40049451347189","514.17450284128","102.39819064291","18.530700788089","89.154801307319","90.443608021502","20.696988804204","78.162235378371","316.68871143801","mstmisem"
"20","105.00398668163","329.01066723933","306.31761234899","47526.828812885","9.338743621811","55.794434733638","6.9998979041242","1.178907232556","513.19053273027","102.68391521888","15.312314486283","88.189876497161","89.775073427178","19.951696568215","79.347543978628","318.39094482911","mstmisem"
"21","101.56220868064","330.68928820239","305.59195734377","47150.036729372","8.4954550886358","55.044369805441","9.2629056615809","0.04012705626624","514.28859768363","100.40003472162","16.494318301846","87.276198210043","86.867800205688","17.5394875514","78.747923045814","316.38611475195","mstmisem"
"22","101.71617405778","330.77447859105","307.14998349392","46754.315315228","10.659052636854","55.868181790015","9.6045556218113","0.12462202400576","-0.28131528118534","102.22584823803","17.416773459371","86.623435410978","87.526744859123","18.420635450984","79.225078243427","318.44078067269","mstmisem"
"23","101.6728593967","332.11253334","306.59426943145","46343.656789389","10.116392316637","54.420870088685","8.961368246008","0.5034974079104","513.39132080172","99.991816188527","17.353061955645","86.342595014949","86.000579842044","17.184741231171","79.909244997622","319.32719763682","mstmisem"
"24","103.23388060927","332.1266352193","306.1314209924","45912.505209189","10.438556437447","54.974000505037","9.3143193425925","0.35935704237604","514.21156853568","101.22986708473","17.118329656079","83.744111122524","85.239695927211","18.801548988174","81.025670926677","319.26571318859","mstmisem"
"25","102.76431372708","331.71539201626","305.01843111595","45462.707231345","8.4908812701278","52.872277265969","9.0142653000955","0.88742935944565","514.65767601892","100.92164325838","15.485759666968","85.607932165476","85.478318400544","18.793273544234","81.540824814793","318.31754584927","mstmisem"
"26","102.18420437922","334.93799551492","308.92583634265","44998.931491506","7.4341581350258","54.763937670272","8.7872113530942","2.3134491795981","514.04234869103","101.13733396052","17.070203300866","85.109022726206","84.36418647819","20.199885128433","81.675692294053","319.93724977896","mstmisem"
"27","101.53391232374","332.13745708424","307.39486981533","44514.828689696","7.6578009420623","53.862393186838","8.9248977550102","-0.22803063996635","514.56081608009","103.24960564998","16.608614792673","84.539930084491","84.445765167851","17.098654790859","82.561309221023","320.49946690073","mstmisem"
"28","103.03891835046","331.87622552014","307.85189328035","44025.629309481","6.7068668563552","54.301064322394","9.4221119282871","0.90621690568936","514.63788457706","102.04333599379","17.032996509262","82.798114542057","83.739303804126","18.255184512927","81.943589267103","319.57845544056","mstmisem"
"29","103.62771384669","333.23987937913","305.47952017006","43539.630810459","5.2778864967591","53.76060313509","10.141103779152","0.54349379218937","514.65815786958","101.06231356264","16.526751265113","79.979427868183","83.743360892824","16.192884232957","83.313374890747","320.54124273852","mstmisem"
"30","102.15709943078","332.51490775372","309.69377039554","43052.853599233","0.74026019341206","52.546106285419","7.2686163665675","-0.49989470575621","513.58900701092","101.66832955333","15.928732396945","81.36166897091","80.770859673857","17.819058973126","85.621944648687","320.36334597332","mstmisem"
"31","101.46883658581","332.50862144275","310.61208666368","42569.420407002","0.43704789309202","53.151620454196","7.9917616450977","-0.44014578637278","-0.55991604128694","100.00987611898","16.460261601893","81.789406223144","81.767757732622","14.400082479832","85.775461981074","321.02812522075","mstmisem"
"32","102.00605412933","333.80145237416","308.93974789753","42087.747676329","2.3078994163732","52.582045939262","7.5301334848014","-2.6803994375149","514.689004227","101.46916972489","16.702659340204","80.273839253004","79.760339553744","14.23501666906","88.161037676556","321.19584228333","mstmisem"
"33","100.07908149886","332.47078286108","309.08280876399","41599.596481131","2.3097496480551","52.343179127825","10.236095643134","-0.87824750131522","513.26734215842","100.47811142143","16.133308572524","78.495432943719","79.115956258053","16.209126983636","87.377917347953","320.94690338568","mstmisem"
"34","100.60561262196","333.76044954792","311.19465497063","41110.742478556","1.6380410935437","52.079676225163","9.4384785228978","1.0138108022358","514.13140507867","100.03452508484","16.121046034037","78.09113033376","78.096563878663","16.992053303208","87.660646493909","322.11212228972","mstmisem"
"35","102.09849462986","335.59847222072","310.55171931738","40619.017964137","2.7499100716793","51.639451671081","9.4687074996301","0.51241061219003","516.83694703383","101.06688958101","17.840275693931","78.419061949426","77.678349108573","15.507552219933","88.900954428138","321.92687621795","mstmisem"
"36","100.71289314844","334.34122186971","309.70601782263","40128.17724571","2.013523809053","50.19769007086","8.231272930198","0.13970252346943","514.35701699174","101.864990541","16.097141799462","77.372289736241","75.856458975378","15.034759909957","90.058989577331","321.86817621975","mstmisem"
"37","101.31515915961","334.30775708441","311.14469280741","39653.478361517","3.2834008476365","48.131542910374","9.6744501328619","-0.52785493788668","514.78566018038","100.54958706245","18.333616595516","76.55751601133","75.755007711345","15.74944481873","88.101795331932","320.86073242805","mstmisem"
"38","101.19447183138","335.77664249964","310.86103558167","39205.474977541","1.4540278542856","44.082083957213","8.0077979790505","-0.25018382136933","515.42157837707","101.02112833479","14.689212495321","74.920451058109","74.806798962196","14.92208591364","91.231778603966","320.47946871183","mstmisem"
"39","101.40574426085","334.4454065173","311.56630367806","38770.034757959","0.77241062885977","45.030327320312","8.6784720180956","-0.57281646356793","0.46529220134701","101.19737383679","16.159245385842","76.703760910656","75.571869345964","13.126308952128","89.745071262062","323.15601374173","mstmisem"
"40","100.94601999301","333.63523415034","311.7075079843","38347.197453226","1.1083119828649","44.469579424608","8.1002274183874","-1.4126262555021","515.26003416387","99.462475331883","15.354206403549","76.021971399319","74.827368780477","15.79560467606","89.783743925752","323.40698098341","mstmisem"
"41","99.1808462518","334.13080067782","311.57942323058","37919.177845457","-0.03884055403546","39.972973643406","8.7290014684166","2.3222707859393","515.72128594599","101.1518502027","16.401440863634","75.615131292526","75.540317803249","15.469243257466","91.538625863377","322.03523141479","mstmisem"
"42","101.11920834606","334.36071473458","311.68864075761","37517.113168143","1.5094233278775","39.904642636813","8.2825168972098","1.3076793680573","517.3371541597","101.19343550629","16.526773792006","73.858840140934","74.00040651095","15.073213850347","93.827977891102","323.86209760608","mstmisem"
"43","100.8924347511","334.42706649841","312.01929298993","37099.532210423","2.1808950688295","39.445979506216","8.6257879737597","-0.1101034603093","515.83039719946","101.45226173957","17.981691281999","73.345679853092","72.052194769794","15.61067538317","93.261781871067","322.4601405689","mstmisem"
"44","101.441626611","334.79690338456","312.26797962347","36694.62735027","1.463161372284","38.496257688418","8.7087214550602","-0.088764488623892","0.92872970570696","100.9057725925","15.654474553139","72.092579030124","74.274513639895","15.336981659074","95.756409569715","323.00366913682","mstmisem"
"45","100.83213719719","333.22182926796","311.67522421679","36301.80736661","2.1430848666609","39.694175024869","8.8646481711742","0.81276268966301","517.01382948459","101.73441639352","15.830042533341","71.393392339119","72.25114143377","17.241674997725","95.381567763379","325.14982058513","mstmisem"
"46","98.277258444657","335.12314524276","310.36790375205","35897.721337709","2.1325466375118","37.708512697539","8.1004421717191","0.28335469823805","516.18371797711","100.55768179172","16.375654598872","71.221040465327","70.689919170711","16.885428619075","96.442561769483","321.78235581169","mstmisem"
"47","98.687006019416","334.50468978924","311.57282892758","35507.957628631","1.1858815023598","37.152671632936","9.8028447012402","-0.83803646452341","-0.41282151811452","100.1441794866","18.468693959439","69.597138575734","70.602715907838","16.928459391398","97.031787400736","321.93242310978","mstmisem"
"48","102.57090232538","334.87185955231","313.34808034787","35122.36322255","0.72292793214487","36.005251917623","8.6956713984855","0.91129447769779","515.07000653107","101.66044075802","18.352097616588","68.464013247972","66.748028395215","15.443339716859","94.941881503721","320.2220369862","mstmisem"
