"Tempo (s)","Vazao no nucleo (%)","Temperatura na perna quente (C)","Temperatura na perna fria (C)","Vazao no nucleo (kg/s)","Nivel no gerador de vapor - Faixa larga (%)","Nivel no gerador de vapor - Faixa estreita (%)","Pressao no gerador de vapor (Mpa)","Vazao de agua de alimentacao (kg/s)","Vazao de vapor (kg/s)","Vazao no circuito primario (kg/s)","Pressao no sistema primario (Mpa)","Potencia Termica (%)","Potencia Nuclear (%)","Margem de sub-resfriamento (C)","Nivel do pressurizador (%)","Temperatura media no primario (C)","acidente"
"46","104.992","324.738","291.836","50125.6","49.5853","62.4623","6.90196","546.629","540.468","105.084","13.9365","98.6312","98.6312","12.0349","33.1196","307.868","loca"
"47","104.988","324.729","291.827","50132.9","49.6088","62.4677","6.90114","546.887","540.352","105.079","13.8966","98.6363","98.6363","11.809","32.6019","307.863","loca"
"48","104.983","324.721","291.817","50140.6","49.6339","62.4733","6.90033","547.111","540.245","105.074","13.8566","98.6415","98.6415","11.5837","32.0859","307.858","loca"
"49","104.978","324.713","291.808","50148.7","49.6605","62.479","6.89954","547.3","540.162","105.069","13.8166","98.6467","98.6467","11.3574","31.5731","307.854","loca"
"50","104.973","324.702","291.798","50157.1","49.6886","62.4849","6.8987","547.466","540.04","105.065","13.7769","98.6528","98.6528","11.1303","31.0647","307.85","loca"
"51","104.969","324.691","291.788","50165.8","49.7175","62.4908","6.89783","547.607","539.887","105.06","13.7372","98.6587","98.6587","10.9039","30.5589","307.845","loca"
"52","104.964","324.683","291.778","50174.7","49.7472","62.4968","6.89698","547.713","539.765","105.055","13.6975","98.665","98.665","10.6774","30.0546","307.84","loca"
"53","104.96","324.676","291.768","50183.9","49.7782","62.5028","6.89619","547.777","539.691","105.05","13.6576","98.6707","98.6707","10.4505","29.5516","307.835","loca"
"54","104.955","324.666","291.758","50193.3","49.8107","62.509","6.89539","547.811","539.623","105.045","13.618","98.6765","98.6765","10.2226","29.0531","307.831","loca"
"55","104.951","324.658","291.748","50202.8","49.8441","62.5151","6.89456","547.827","539.513","105.04","13.5783","98.6825","98.6824","9.99548","28.5549","307.825","loca"
"56","104.946","324.648","291.739","50212.5","49.8783","62.5213","6.89377","547.802","539.448","105.035","13.5387","98.6888","98.6887","9.76721","28.061","307.82","loca"
"57","104.941","324.639","291.729","50222.2","49.913","62.5273","6.89294","547.759","539.342","105.03","13.499","98.6949","98.6949","9.53827","27.5685","307.816","loca"
"58","104.937","324.63","291.72","50231.9","49.9481","62.5334","6.89215","547.684","539.265","105.026","13.4594","98.7014","98.7014","9.30981","27.0788","307.811","loca"
"59","104.932","324.62","291.71","50241.7","49.9836","62.5394","6.89133","547.584","539.179","105.021","13.4199","98.7082","98.7082","9.08069","26.5916","307.806","loca"
"60","104.927","324.611","291.7","50251.4","50.0192","62.5453","6.89052","547.46","539.089","105.016","13.3803","98.7149","98.7149","8.85101","26.1071","307.801","loca"
"0","105.223","324.465","291.456","50418.4","50","62.5153","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mefwisem"
"1","105.39","324.463","291.457","50418.3","50.0078","62.5169","6.89413","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mefwisem"
"2","105.395","324.457","291.459","50375","49.9025","62.487","6.89775","441.766","530.147","105.395","15.7988","99.9765","99.976","21.9292","59.1183","307.923","mefwisem"
"3","105.393","324.443","291.465","50212.3","49.6043","62.3787","6.90744","326.372","533.231","105.394","15.7997","99.9527","99.9522","21.9466","59.1141","307.914","mefwisem"
"4","105.39","324.42","291.481","49925.7","49.047","62.1832","6.92268","211.255","535.04","105.391","15.8075","99.9282","99.9279","21.9777","59.1281","307.916","mefwisem"
"5","105.384","324.405","291.514","49512.5","48.1546","61.8992","6.94294","97.1033","536.91","105.384","15.824","99.8994","99.8991","22.0415","59.1659","307.928","mefwisem"
"6","105.375","324.401","291.571","48975.5","46.9006","61.5291","6.96767","0","537.836","105.373","15.8507","99.8615","99.8612","22.1428","59.2299","307.952","mefwisem"
"7","105.362","324.407","291.657","48392.8","45.4002","61.1241","6.99212","0","534.789","105.358","15.8878","99.8133","99.8131","22.2886","59.3189","307.992","mefwisem"
"8","105.337","324.436","291.84","47802.4","43.5277","60.6983","6.99851","0","531.639","105.329","16.0015","99.7199","99.7197","22.8548","59.5894","308.063","mefwisem"
"9","105.301","324.483","292.114","47212.5","41.5129","60.2672","6.98534","0","526.138","105.281","16.1966","99.6158","99.6157","23.199","59.9272","308.223","mefwisem"
"10","105.247","324.557","292.494","46623.2","39.5568","59.8595","6.98953","0","530.847","105.217","16.3292","99.0082","99.0092","23.8223","60.2341","308.39","mefwisem"
"11","105.183","324.645","292.917","46033.7","37.6736","59.4782","6.9677","0","527.785","105.142","16.4411","98.5103","98.5117","24.618","60.6694","308.571","mefwisem"
"12","105.129","324.73","293.276","45444.9","35.7072","59.0676","6.95524","0","522.337","105.067","16.5405","98.0303","98.0317","24.8877","61.1134","308.806","mefwisem"
"13","105.072","324.828","293.61","44854.8","33.7892","58.6784","6.94644","0","516.689","104.997","16.6121","97.5148","97.5167","25.1305","61.518","309.044","mefwisem"
"14","105.009","324.942","293.945","44266.1","31.8887","58.3041","6.95041","0","529.6","104.922","16.6513","97.4484","97.4494","25.0378","61.8362","309.34","mefwisem"
"15","104.939","325.073","294.293","43679.4","29.8757","57.9134","6.93448","0","507.819","104.855","16.5861","96.8869","96.8882","25.168","62.548","309.591","mefwisem"
"16","104.864","325.229","294.618","43096.7","27.8611","57.5465","6.92603","0","521.698","104.771","16.6781","96.4205","96.4221","24.9168","62.9867","309.887","mefwisem"
"17","104.796","325.397","294.934","42514.5","26.0061","57.1927","6.92154","0","519.698","104.703","16.5533","95.9657","95.9669","24.6805","63.5786","310.126","mefwisem"
"18","104.732","325.569","295.171","41930.9","24.1416","56.8437","6.91922","0","521.855","104.636","16.6076","95.481","95.4826","24.2791","63.9382","310.379","mefwisem"
"19","104.685","325.745","295.414","41345","22.2856","56.5008","6.91947","0","522.847","104.592","16.6475","95.3858","95.3863","24.3724","64.2772","310.589","mefwisem"
"20","104.641","325.904","295.631","40756.1","20.4175","56.1616","6.92116","0","524.438","104.555","16.6759","94.8975","94.8984","24.4081","64.591","310.786","mefwisem"
"21","104.6","326.046","295.825","40164.1","18.534","55.8253","6.9234","0","525.52","104.522","16.696","94.4651","94.4662","24.4073","64.8869","310.963","mefwisem"
"22","104.556","326.16","295.979","39568.9","16.6284","55.491","6.926","0","526.262","104.485","16.5082","94.0196","94.0204","23.9454","65.3654","311.099","mefwisem"
"23","104.512","326.267","296.079","38971","14.6929","55.1573","6.92742","0","525.666","104.442","16.5161","93.5711","93.5723","23.3475","65.6282","311.236","mefwisem"
"24","104.481","326.373","296.214","38370.8","12.6632","54.8157","6.94567","0","417.487","104.416","16.5166","93.501","93.5012","23.3334","65.878","311.329","mefwisem"
"25","104.449","326.455","296.357","37769.5","9.36845","54.3546","7.06688","0","268.048","104.39","16.5255","93.0424","93.043","23.3176","66.1416","311.418","mefwisem"
"26","104.407","326.525","296.566","37176.9","4.79859","53.8333","7.24221","0","252.878","104.353","16.5899","92.5316","92.5326","23.498","66.5218","311.528","mefwisem"
"27","104.346","326.596","296.911","36603.2","0.372197","53.339","7.38915","0","244.292","104.292","16.7154","91.9186","91.9195","23.9707","67.0258","311.673","mefwisem"
"28","104.249","326.656","297.329","36050.4","0.288749","52.8266","7.53335","0","249.91","104.182","16.6889","91.3027","91.3041","23.6363","67.7771","311.878","mefwisem"
"29","104.136","326.74","297.851","35519.1","0.38377","50.0982","7.66482","0","237.504","104.054","16.5883","91.0828","91.083","23.4879","68.719","312.103","mefwisem"
"30","104.01","326.855","298.436","35063.3","0.475615","43.6177","7.78946","0","238.549","103.906","16.6287","90.3544","90.3551","23.4611","69.5778","312.411","mefwisem"
"31","103.872","327.005","299.076","34694","0.558686","39.7223","7.90444","0","232.266","103.744","16.7015","89.6969","89.6978","23.4764","70.4863","312.804","mefwisem"
"32","103.709","327.171","299.726","34377.7","0.636125","37.2697","8.01024","0","229.964","103.56","16.5856","88.8549","88.8558","22.588","71.6876","313.232","mefwisem"
"33","103.559","327.41","300.472","34092.3","0.708034","35.6031","8.10849","0","228.167","103.387","16.7276","88.0597","88.061","22.9444","72.6857","313.724","mefwisem"
"34","103.381","327.665","301.194","33825.4","0.776339","34.3934","8.19897","0","225.543","103.187","16.6716","87.6518","87.6519","22.2098","73.9585","314.266","mefwisem"
"35","103.2","327.971","301.935","33569.9","0.84136","33.3917","8.28317","0","223.887","102.981","16.6393","86.7445","86.7452","21.587","75.2556","314.845","mefwisem"
"36","103.015","328.323","302.696","33323.2","0.904034","32.538","8.36274","0","221.579","102.773","16.629","85.9128","85.9136","21.0557","76.5726","315.454","mefwisem"
"37","102.828","328.711","303.473","33083.8","0.964898","31.7955","8.43797","0","221.264","102.565","16.6336","84.9209","84.9218","20.6018","77.9035","316.079","mefwisem"
"38","102.639","329.128","304.261","32850","1.02382","31.1494","8.50915","0","221.418","102.356","16.6507","83.9611","83.9624","20.1914","79.2526","316.726","mefwisem"
"39","102.447","329.566","305.057","32620.4","1.08098","30.5718","8.57635","0","220.951","102.147","16.6782","83.4165","83.4165","19.8378","80.6144","317.372","mefwisem"
"40","102.254","330.019","305.859","32394.5","1.13674","30.0384","8.64038","0","221.066","101.938","16.7137","82.3653","82.3659","19.517","81.9841","318.032","mefwisem"
"41","102.06","330.484","306.662","32172","1.19089","29.55","8.70088","0","221.027","101.73","16.7589","81.4272","81.4279","19.2352","83.3629","318.699","mefwisem"
"42","101.865","330.955","307.466","31952.6","1.24341","29.0982","8.7581","0","221.131","101.521","16.8097","80.2426","80.2436","18.9985","84.7441","319.362","mefwisem"
"43","101.67","331.43","308.271","31736.1","1.29426","28.6777","8.81196","0","221.418","101.313","16.8699","79.2289","79.2301","18.7983","86.1319","320.027","mefwisem"
"44","101.474","331.906","309.076","31522.4","1.47349","30.5308","8.78413","0","147.776","101.104","16.9388","78.5999","78.5999","18.6505","87.5247","320.681","mefwisem"
"45","101.28","332.377","309.858","31246.2","1.46585","30.0816","8.76166","0","222.01","100.897","16.9747","77.4926","77.4932","18.3959","88.8712","321.329","mefwisem"
"46","101.092","332.841","310.591","30948.2","1.52643","27.186","8.81356","0","515","100.699","16.9773","76.5278","76.5285","18.0037","90.1743","321.963","mefwisem"
"47","100.909","333.299","311.291","30720.2","1.50633","29.0707","8.84961","0","0","100.507","16.9997","75.3178","75.3188","17.6699","95.6948","322.578","mefwisem"
"48","100.709","333.726","311.928","30436.1","1.53817","27.9614","8.88477","0","0","100.298","16.7656","74.1293","74.1307","16.0962","97.4949","323.151","mefwisem"
"49","100.529","334.174","312.547","30159.2","1.54954","27.1018","8.82093","0","515","100.099","16.7597","73.4866","73.4864","15.7068","98.5084","323.723","mefwisem"
"50","100.354","334.6","313.179","29885.5","1.51176","28.0204","8.8556","0","0","99.9149","16.7397","72.2048","72.2054","15.277","99.3143","324.245","mefwisem"
"51","100.179","334.993","313.797","29598","1.54203","26.9576","8.79188","0","515","99.7308","16.8517","71.1021","71.1029","14.7574","100","324.753","mefwisem"
"52","100.087","335.255","314.424","29300.6","1.55367","25.8192","8.82474","0","515","99.6486","17.3035","69.6449","69.6462","17.1418","100","325.098","mefwisem"
"53","99.9816","335.478","315.084","29046.9","1.51193","27.0343","8.85457","0","0","99.5601","17.7064","68.561","68.5625","18.8889","100","325.487","mefwisem"
"54","99.8742","335.67","315.743","28760.9","1.53657","26.0371","8.88099","0","0","99.4702","18.1106","67.8995","67.8993","20.5912","100","325.873","mefwisem"
"55","99.7675","335.849","316.391","28484.6","1.53938","25.3079","8.80564","0","515","99.3795","18.4875","66.6679","66.6685","22.2385","100","326.267","mefwisem"
"56","99.6642","336.026","317.021","28212.3","1.55758","24.5858","8.82415","0","515","99.29","18.8746","65.6044","65.6051","23.8096","100","326.66","mefwisem"
"57","99.5646","336.2","317.635","27969.9","1.50036","25.8847","8.83787","0","0","99.1998","19.2665","64.0685","64.0698","25.3827","100","327.042","mefwisem"
"58","99.4713","336.37","318.234","27684.9","1.5108","24.9441","8.84878","0","0","99.1091","19.6719","62.9691","62.9706","26.9568","100","327.42","mefwisem"
"59","99.3834","336.537","318.815","27441.1","1.51598","24.6629","8.85287","0","0","99.0175","20.0703","62.2186","62.2185","28.5378","100","327.785","mefwisem"
"60","99.2945","336.701","319.392","27202.4","1.51511","24.4346","8.85056","0","0","98.9233","20.4657","61.0055","61.0061","30.0703","100","328.157","mefwisem"
"0","105.223","324.465","291.456","50418.3","50","62.5152","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mefwiso"
"1","105.39","324.463","291.457","50418.2","50.0078","62.5169","6.89414","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mefwiso"
"2","105.395","324.457","291.459","50374.9","49.9025","62.487","6.89775","441.766","530.146","105.395","15.7988","99.9765","99.976","21.9292","59.1183","307.923","mefwiso"
"3","105.393","324.443","291.465","50212.2","49.6043","62.3787","6.90743","326.373","533.227","105.394","15.7997","99.9527","99.9523","21.9466","59.1141","307.914","mefwiso"
"4","105.39","324.42","291.481","49925.6","49.047","62.1832","6.92269","211.254","535.051","105.391","15.8074","99.9283","99.9279","21.9773","59.1279","307.916","mefwiso"
"5","105.384","324.405","291.514","49512.4","48.1548","61.8992","6.94297","97.1025","536.927","105.384","15.8239","99.8995","99.8991","22.0413","59.1656","307.928","mefwiso"
"6","105.375","324.401","291.571","48975.4","46.9008","61.5291","6.96769","0","537.863","105.373","15.8505","99.8617","99.8614","22.1423","59.2296","307.952","mefwiso"
"7","105.362","324.407","291.657","48392.6","45.4007","61.1242","6.99216","0","534.801","105.358","15.8881","99.8138","99.8136","22.2887","59.3194","307.992","mefwiso"
"8","105.337","324.436","291.842","47802.3","43.5285","60.6984","6.99856","0","531.703","105.329","16.0008","99.7203","99.72","22.8511","59.5877","308.063","mefwiso"
"9","105.301","324.485","292.116","47212.3","41.5139","60.2673","6.98534","0","526.16","105.281","16.2032","99.6138","99.6136","23.199","59.9384","308.224","mefwiso"
"10","105.247","324.558","292.495","46623","39.5575","59.8596","6.9895","0","530.897","105.217","16.3301","99.3662","99.366","23.8347","60.2378","308.389","mefwiso"
"11","105.182","324.647","292.918","46033.5","37.6757","59.4783","6.96776","0","527.922","105.142","16.4417","98.7978","98.7982","24.6199","60.6736","308.57","mefwiso"
"12","105.128","324.735","293.277","45444.7","35.7102","59.0677","6.95521","0","522.4","105.067","16.5396","98.5893","98.5893","24.8813","61.1145","308.803","mefwiso"
"13","105.071","324.832","293.612","44854.6","33.7922","58.6786","6.94646","0","516.686","104.996","16.6105","97.9849","97.9852","25.1239","61.5156","309.04","mefwiso"
"14","105.008","324.945","293.948","44265.7","31.8915","58.3043","6.95047","0","529.729","104.922","16.6503","97.7967","97.7964","25.0263","61.8334","309.336","mefwiso"
"15","104.938","325.077","294.297","43678.9","29.8791","57.9136","6.93449","0","507.886","104.855","16.5845","97.4653","97.4646","25.1555","62.5423","309.588","mefwiso"
"16","104.862","325.233","294.623","43096.2","27.8642","57.5467","6.9261","0","521.705","104.77","16.6762","96.8253","96.8255","24.9075","62.982","309.883","mefwiso"
"17","104.795","325.402","294.936","42514","26.0083","57.1928","6.92163","0","519.685","104.702","16.5531","96.5659","96.5654","24.6708","63.5758","310.125","mefwiso"
"18","104.731","325.577","295.175","41930.2","24.1427","56.8437","6.91936","0","521.852","104.635","16.6062","95.9187","95.9188","24.2687","63.9347","310.377","mefwiso"
"19","104.684","325.752","295.417","41344.2","22.2859","56.5007","6.91966","0","522.856","104.591","16.6457","95.6698","95.6693","24.3633","64.2727","310.588","mefwiso"
"20","104.64","325.911","295.634","40755.3","20.4171","56.1615","6.92138","0","524.453","104.554","16.6751","95.3772","95.3764","24.3979","64.5887","310.785","mefwiso"
"21","104.599","326.053","295.828","40163.2","18.5329","55.8251","6.92365","0","525.532","104.52","16.6947","94.7613","94.7613","24.3962","64.8833","310.964","mefwiso"
"22","104.555","326.167","295.981","39568","16.6267","55.4907","6.92627","0","526.274","104.484","16.5081","94.5157","94.5153","23.9322","65.3624","311.1","mefwiso"
"23","104.511","326.276","296.083","38970","14.6906","55.1569","6.92771","0","525.666","104.44","16.5156","93.8978","93.8979","23.3387","65.6232","311.238","mefwiso"
"24","104.559","326.263","296.157","38369.8","12.6596","54.8152","6.94772","0","419.215","104.522","15.5114","11.214","11.2157","30.0816","62.1615","305.511","mefwiso"
"25","104.518","324.835","296.715","37766.5","9.42682","54.3628","7.07197","0","294.036","104.597","15.2094","9.70254","9.70347","36.7429","57.5884","301.42","mefwiso"
"26","104.396","320.914","297.212","37170.5","5.1055","53.8577","7.21251","0","300.503","104.605","14.9605","8.65869","8.65927","39.4291","53.8763","299.427","mefwiso"
"27","104.296","316.459","297.468","36597.8","1.0024","53.3712","7.29269","0","256.885","104.605","14.7543","7.871","7.87138","40.3742","50.8485","298.422","mefwiso"
"28","104.239","312.767","297.459","36057.4","0.207463","52.8289","7.41895","0","180.235","104.673","14.577","7.25","7.25029","40.4328","48.2807","297.824","mefwiso"
"29","104.295","309.503","297.036","35543.8","0.309188","50.5523","7.52548","0","286.097","104.776","14.4396","6.74945","6.7497","40.343","46.3093","297.357","mefwiso"
"30","104.428","306.786","296.339","35107.1","0.414952","44.7053","7.51987","0","271.899","104.876","14.3418","6.34001","6.34023","40.325","44.9117","296.902","mefwiso"
"31","104.565","304.6","295.656","34757.9","0.407561","40.5893","7.52004","0","174.005","104.954","14.2674","6.00133","6.00152","40.4097","43.8482","296.444","mefwiso"
"32","104.695","302.906","295.037","34484.4","0.422092","36.6183","7.54751","0","135.785","105.011","14.2074","5.71854","5.71871","40.5616","42.9921","296","mefwiso"
"33","104.801","301.579","294.533","34285.7","0.436279","34.0113","7.56931","0","123.449","105.052","14.158","5.48037","5.48051","40.7446","42.2851","295.589","mefwiso"
"34","104.879","300.511","294.157","34140.1","0.444073","32.7619","7.57996","0","104.89","105.079","14.1171","5.27811","5.27823","40.9323","41.6981","295.226","mefwiso"
"35","104.936","299.613","293.883","34022.8","0.4534","31.8408","7.5977","0","76.6414","105.097","14.0835","5.10495","5.10506","41.1078","41.2115","294.915","mefwiso"
"36","104.978","298.834","293.685","33933.8","0.467092","31.0768","7.6227","0","49.8586","105.106","14.0564","4.95553","4.95561","41.2653","40.8158","294.659","mefwiso"
"37","105.005","298.16","293.554","33862.1","0.483366","30.3672","7.64971","0","37.6115","105.108","14.0355","4.82559","4.82566","41.4001","40.5033","294.455","mefwiso"
"38","105.019","297.563","293.483","33790.1","0.499724","30.3599","7.67768","0","29.3015","105.103","14.0202","4.71175","4.7118","41.5139","40.2691","294.3","mefwiso"
"39","105.024","297.034","293.461","33717.9","0.513241","30.3852","7.6983","0","19.3265","105.092","14.0102","4.6113","4.61136","41.6086","40.1056","294.191","mefwiso"
"40","105.021","296.587","293.474","33645.6","0.5268","30.4278","7.71882","0","27.226","105.076","14.0036","4.52207","4.52212","41.6785","39.9891","294.124","mefwiso"
"41","105.013","296.222","293.511","33573.3","0.53544","30.474","7.73194","0","21.6422","105.057","13.9997","4.44229","4.44231","41.7247","39.9091","294.091","mefwiso"
"42","105.003","295.937","293.558","33501.1","0.542295","30.5265","7.7396","0","24.1792","105.039","13.9979","4.37052","4.37054","41.7482","39.8561","294.088","mefwiso"
"43","104.992","295.718","293.606","33428.9","0.548194","30.5752","7.74825","0","26.6633","105.021","13.9973","4.30558","4.3056","41.7527","39.82","294.106","mefwiso"
"44","104.983","295.56","293.651","33356.9","0.551638","30.6298","7.75168","0","22.4171","105.006","13.9976","4.24652","4.24653","41.7435","39.7969","294.138","mefwiso"
"45","104.974","295.455","293.691","33285","0.607432","30.71","7.75379","0","30.9668","104.992","13.9984","4.19251","4.19254","41.7239","39.7799","294.178","mefwiso"
"46","104.967","295.389","293.724","33213.4","0.607265","30.7566","7.75459","0","29.4095","104.981","13.9994","4.1429","4.14292","41.6984","39.7648","294.222","mefwiso"
"47","104.962","295.358","293.749","33141.9","0.606452","30.8064","7.75245","0","29.7139","104.973","14.0003","4.09711","4.09712","41.67","39.7495","294.265","mefwiso"
"48","104.958","295.352","293.768","33070.7","0.60579","30.8518","7.75136","0","36.0474","104.966","14.0009","4.05466","4.05468","41.6407","39.7295","294.304","mefwiso"
"49","104.955","295.362","293.78","32999.7","0.602622","30.8914","7.74805","0","32.9641","104.962","14.0011","4.01516","4.01517","41.6129","39.7046","294.339","mefwiso"
"50","104.954","295.385","293.785","32928.9","0.600133","30.9319","7.74413","0","37.3353","104.959","14.0009","3.97826","3.97828","41.5869","39.6731","294.367","mefwiso"
"51","104.953","295.414","293.786","32858.3","0.597142","30.9646","7.74114","0","38.8059","104.958","14","3.94366","3.94368","41.5638","39.6339","294.389","mefwiso"
"52","104.954","295.444","293.781","32788","0.593287","30.9895","7.7364","0","37.4109","104.958","13.9987","3.91111","3.91112","41.5442","39.5882","294.403","mefwiso"
"53","104.956","295.474","293.772","32717.9","0.590429","31.0114","7.73261","0","42.034","104.96","13.9968","3.88039","3.8804","41.5275","39.535","294.411","mefwiso"
"54","104.958","295.499","293.759","32648.1","0.586566","31.028","7.72864","0","40.1877","104.962","13.9945","3.8513","3.8513","41.5145","39.4753","294.413","mefwiso"
"55","104.961","295.519","293.743","32578.4","0.583214","31.0465","7.72419","0","41.2867","104.965","13.9917","3.82368","3.8237","41.5046","39.4101","294.409","mefwiso"
"56","104.964","295.533","293.725","32509","0.580281","31.0619","7.72091","0","43.2684","104.969","13.9885","3.79739","3.79739","41.4976","39.3394","294.4","mefwiso"
"57","104.968","295.538","293.704","32439.7","0.576703","31.0764","7.71687","0","41.1024","104.974","13.985","3.77229","3.7723","41.4937","39.265","294.387","mefwiso"
"58","104.973","295.538","293.682","32370.7","0.574063","31.0924","7.7134","0","43.2001","104.979","13.9813","3.74829","3.7483","41.4918","39.187","294.369","mefwiso"
"59","104.977","295.531","293.658","32301.8","0.571214","31.1065","7.71044","0","42.4158","104.984","13.9773","3.72527","3.72529","41.4924","39.1064","294.349","mefwiso"
"60","104.982","295.518","293.634","32233.2","0.568448","31.123","7.707","0","41.6506","104.989","13.9733","3.70316","3.70318","41.4948","39.0243","294.326","mefwiso"
"0","105.223","324.465","291.456","50418.4","50","62.5153","6.8948","527.767","527.767","105.223","15.8","100","100","21.862","59.1491","307.959","mfwbr"
"1","105.39","324.463","291.457","50418.3","50.0078","62.5169","6.89413","527.89","528.396","105.39","15.7999","100.005","100.005","21.8967","59.1357","307.942","mfwbr"
"2","105.395","324.457","291.461","49334.9","47.6932","61.922","6.92362","-535.494","555.119","105.395","15.7996","99.9759","99.9754","21.93","59.1231","307.923","mfwbr"
"3","105.387","324.439","291.493","48234.3","45.6546","61.3016","6.93247","-513.285","565.176","105.393","15.8019","99.9453","99.9449","21.9539","59.1271","307.916","mfwbr"
"4","105.338","324.425","291.703","47135.6","42.7532","60.6145","6.88472","-492.414","503.963","105.383","15.8625","99.8511","99.8508","22.1593","59.2581","307.937","mfwbr"
"5","105.231","324.422","292.177","46037.9","39.3394","59.9498","6.8504","-491.498","478.204","105.361","15.9049","99.7155","99.7153","22.372","59.3467","307.974","mfwbr"
"6","105.091","324.429","292.797","44948.5","35.651","59.2856","6.85123","-490.206","478.181","105.333","15.9455","99.2262","99.2267","22.5934","59.4436","308.021","mfwbr"
"7","104.955","324.431","293.409","43856.8","32.0368","58.6398","6.854","-491.251","489.634","105.308","15.9732","99.0952","99.095","22.7753","59.5094","308.056","mfwbr"
"8","104.835","324.425","293.947","42761","28.5364","58.0022","6.85329","-491.252","496.231","105.288","15.9921","98.5878","98.5879","22.9103","59.5542","308.097","mfwbr"
"9","104.735","324.411","294.392","41660.6","25.067","57.3689","6.8508","-490.624","498.609","105.273","16.0062","98.4437","98.4431","23.0181","59.5877","308.132","mfwbr"
"10","104.654","324.393","294.748","40556","21.5764","56.7384","6.84794","-489.833","499.263","105.261","16.0163","98.2675","98.2665","23.0952","59.6119","308.167","mfwbr"
"11","104.59","324.372","295.03","39447.7","18.0501","56.1111","6.84476","-488.959","499.352","105.253","16.0219","97.7292","97.729","23.1511","59.6253","308.198","mfwbr"
"12","104.539","324.348","295.249","38336.2","14.4894","55.4871","6.84126","-487.994","499.019","105.248","16.0249","97.5681","97.5675","23.2025","59.6304","308.213","mfwbr"
"13","104.626","324.408","295.48","37221.8","10.8271","54.8571","6.85612","-488.513","395.756","105.404","15.5164","11.4407","11.4424","32.9959","54.7006","302.244","mfwbr"
"14","104.587","323.161","296.066","36087.9","5.96599","54.1236","6.97688","-516.25","286.93","105.511","15.1826","9.87818","9.87914","39.9359","50.0328","297.889","mfwbr"
"15","104.459","319.091","296.568","35197.7","1.0852","53.4855","7.07144","0","370.546","105.528","14.9109","8.80061","8.80121","42.7344","46.3039","295.733","mfwbr"
"16","104.372","314.319","296.765","34601.4","0.0420759","53.0105","7.06857","0","344.849","105.529","14.7022","7.98827","7.98869","43.735","43.4871","294.618","mfwbr"
"17","104.381","309.91","296.555","34038.7","0.0357407","52.5067","7.05736","0","319.753","105.547","14.5385","7.3486","7.3489","43.9932","41.3056","293.971","mfwbr"
"18","104.501","306.367","295.913","33509.7","0.0468274","49.0255","7.08599","0","331.25","105.594","14.4012","6.83292","6.83316","43.9651","39.4943","293.513","mfwbr"
"19","104.743","303.662","294.787","33049.5","0.0396122","44.8701","7.05366","0","337.509","105.674","14.2855","6.41125","6.41145","43.8425","37.9808","293.1","mfwbr"
"20","105.011","301.569","293.533","32649.7","-0.00600846","42.0232","6.99755","0","288.098","105.767","14.1891","6.06266","6.06285","43.7823","36.7272","292.673","mfwbr"
"21","105.263","299.947","292.347","32297.7","-0.0406597","39.2669","6.96127","0","225.619","105.86","14.1049","5.77179","5.77195","43.7925","35.6389","292.22","mfwbr"
"22","105.485","298.697","291.289","31994.5","-0.0604197","36.6862","6.93759","0","198.518","105.95","14.0293","5.52695","5.52711","43.8625","34.6651","291.746","mfwbr"
"23","105.672","297.68","290.391","31734.9","-0.0771211","34.7275","6.919","0","163.149","106.033","13.9604","5.31917","5.31931","43.9794","33.7817","291.262","mfwbr"
"24","105.824","296.791","289.649","31511.5","-0.0820653","32.8915","6.92002","0","101.112","106.107","13.8995","5.1414","5.14153","44.1337","33.0016","290.784","mfwbr"
"25","105.946","295.942","289.051","31329.2","-0.0702746","30.8605","6.94588","0","50.3901","106.167","13.8474","4.98811","4.98823","44.3188","32.3355","290.329","mfwbr"
"26","106.038","295.118","288.601","31198.3","-0.048495","29.1618","6.98727","0","10.6536","106.21","13.8049","4.85489","4.85498","44.524","31.7886","289.912","mfwbr"
"27","106.098","294.295","288.302","31119.7","-0.0219723","28.2049","7.0334","0","0.725848","106.234","13.772","4.73826","4.73835","44.7384","31.3617","289.549","mfwbr"
"28","106.13","293.511","288.14","31052.1","-0.00266484","27.8255","7.06148","0","4.41855","106.24","13.7475","4.6354","4.63548","44.942","31.0366","289.251","mfwbr"
"29","106.142","292.795","288.078","30984.2","0.0118661","27.788","7.08616","0","-5.24343","106.234","13.7292","4.54408","4.54415","45.1158","30.7868","289.024","mfwbr"
"30","106.144","292.164","288.072","30916.1","0.0263467","27.7983","7.11144","0","-20.7729","106.219","13.7159","4.46248","4.46253","45.2516","30.5987","288.864","mfwbr"
"31","106.138","291.626","288.101","30847.8","0.0399726","27.8442","7.13038","0","-14.3224","106.2","13.7067","4.38913","4.38917","45.346","30.4602","288.765","mfwbr"
"32","106.128","291.175","288.151","30779.4","0.0492325","27.8825","7.14428","0","-15.05","106.179","13.7008","4.3228","4.32282","45.4034","30.3608","288.715","mfwbr"
